78.8	,	3.26	,	1.9	,	0.72	,	0.111	,	0.061	,	0.234	,	0.005	,	0.019	,	0.106	,	0.039	,	0.011	,	0.006	,	0.001	,	3.93
86	,	3.2	,	1.96	,	0.79	,	0.113	,	0.06	,	0.296	,	0.004	,	0.021	,	0.108	,	0.046	,	0.013	,	0.016	,	0.002	,	3.89
80	,	3.21	,	1.98	,	0.8	,	0.141	,	0.071	,	0.333	,	0.006	,	0.019	,	0.112	,	0.044	,	0.013	,	0.014	,	0.003	,	3.91
76	,	3.26	,	1.88	,	0.77	,	0.125	,	0.062	,	0.217	,	0.008	,	0.015	,	0.117	,	0.044	,	0.013	,	0.013	,	0.001	,	3.93
80	,	3.3	,	1.79	,	0.71	,	0.099	,	0.063	,	0.268	,	0.002	,	0.013	,	0.05	,	0.061	,	0.013	,	0.012	,	0.003	,	3.93
80	,	3.18	,	1.88	,	0.73	,	0.103	,	0.068	,	0.282	,	0.004	,	0.022	,	0.111	,	0.04	,	0.013	,	0.015	,	0.003	,	3.84
82	,	3.24	,	1.74	,	0.85	,	0.114	,	0.061	,	0.256	,	0.003	,	0.02	,	0.077	,	0.06	,	0.019	,	0.014	,	0.003	,	3.86
74	,	3.27	,	1.83	,	0.74	,	0.14	,	0.061	,	0.237	,	0.006	,	0.017	,	0.121	,	0.044	,	0.015	,	0.014	,	0.002	,	3.93
82	,	3.28	,	1.87	,	0.76	,	0.105	,	0.067	,	0.267	,	0.002	,	0.022	,	0.102	,	0.042	,	0.013	,	0.014	,	0.003	,	3.94
82.4	,	3.48	,	1.98	,	0.58	,	0.107	,	0.071	,	0.103	,	0.005	,	0.012	,	0.138	,	0.059	,	0.014	,	0.017	,	0.002	,	4.18
80.3	,	3.27	,	1.9	,	0.72	,	0.111	,	0.071	,	0.243	,	0.003	,	0.017	,	0.087	,	0.051	,	0.015	,	0.015	,	0.002	,	3.94
80	,	3.52	,	1.97	,	0.66	,	0.112	,	0.057	,	0.118	,	0.002	,	0.011	,	0.044	,	0.067	,	0.013	,	0.014	,	0.001	,	4.22
80.8	,	3.27	,	1.84	,	0.74	,	0.11	,	0.058	,	0.257	,	0.002	,	0.012	,	0.041	,	0.066	,	0.016	,	0.013	,	0.001	,	3.92
74	,	3.28	,	1.87	,	0.72	,	0.115	,	0.058	,	0.25	,	0.002	,	0.015	,	0.078	,	0.056	,	0.015	,	0.014	,	0.003	,	3.94
80	,	3.25	,	1.72	,	0.71	,	0.088	,	0.066	,	0.252	,	0.004	,	0.014	,	0.118	,	0.035	,	0.012	,	0.001	,	0.002	,	3.85
80	,	3.3	,	1.74	,	0.74	,	0.098	,	0.063	,	0.272	,	0.005	,	0.019	,	0.106	,	0.041	,	0.014	,	0.01	,	0.002	,	3.91
84	,	3.2	,	1.84	,	0.8	,	0.119	,	0.059	,	0.294	,	0.008	,	0.024	,	0.114	,	0.043	,	0.012	,	0.014	,	0.003	,	3.85
76	,	3.26	,	1.88	,	0.8	,	0.104	,	0.05	,	0.256	,	0.004	,	0.018	,	0.122	,	0.043	,	0.013	,	0.015	,	0.001	,	3.92
80	,	3.21	,	1.78	,	0.85	,	0.105	,	0.061	,	0.286	,	0.006	,	0.018	,	0.079	,	0.052	,	0.016	,	0.012	,	0.006	,	3.84
82.8	,	3.24	,	1.83	,	0.73	,	0.12	,	0.057	,	0.208	,	0.007	,	0.021	,	0.12	,	0.048	,	0.013	,	0.011	,	0.001	,	3.89
76.8	,	3.32	,	1.88	,	0.77	,	0.12	,	0.058	,	0.205	,	0	,	0.021	,	0.111	,	0.047	,	0.012	,	0.016	,	0.002	,	3.99
72	,	3.27	,	1.88	,	0.71	,	0.105	,	0.065	,	0.261	,	0.005	,	0.023	,	0.073	,	0.055	,	0.016	,	0.013	,	0.001	,	3.83
78	,	3.25	,	1.91	,	0.7	,	0.115	,	0.064	,	0.247	,	0.007	,	0.021	,	0.086	,	0.042	,	0.012	,	0.014	,	0.001	,	3.93
84	,	3.18	,	1.75	,	0.7	,	0.077	,	0.06	,	0.242	,	0.004	,	0.022	,	0.213	,	0.034	,	0.01	,	0.012	,	0.003	,	3.79
72.4	,	3.25	,	1.88	,	0.75	,	0.116	,	0.062	,	0.278	,	0.004	,	0.017	,	0.074	,	0.043	,	0.012	,	0.014	,	0.001	,	3.92
70	,	3.3	,	1.74	,	0.75	,	0.103	,	0.059	,	0.263	,	0.011	,	0.018	,	0.084	,	0.046	,	0.01	,	0.014	,	0.001	,	3.91
80	,	3.2	,	1.9	,	0.76	,	0.11	,	0.054	,	0.258	,	0.006	,	0.022	,	0.112	,	0.042	,	0.01	,	0.015	,	0.002	,	3.87
80	,	3.15	,	1.94	,	0.84	,	0.108	,	0.058	,	0.296	,	0.006	,	0.021	,	0.094	,	0.049	,	0.014	,	0.012	,	0.002	,	3.83
78	,	3.54	,	1.91	,	0.65	,	0.121	,	0.06	,	0.11	,	0.004	,	0.011	,	0.034	,	0.071	,	0.013	,	0.013	,	0.001	,	4.21
78	,	3.15	,	1.82	,	0.81	,	0.086	,	0.063	,	0.281	,	0.011	,	0.024	,	0.196	,	0.034	,	0.01	,	0.014	,	0	,	3.79
74	,	3.21	,	1.84	,	0.77	,	0.11	,	0.051	,	0.252	,	0.006	,	0.021	,	0.109	,	0.046	,	0.013	,	0.015	,	0.001	,	3.86
86	,	3.54	,	1.98	,	0.72	,	0.122	,	0.064	,	0.121	,	0.004	,	0.01	,	0.058	,	0.064	,	0.012	,	0.013	,	0.002	,	4.24
80.8	,	3.26	,	1.74	,	0.73	,	0.073	,	0.052	,	0.228	,	0.004	,	0.021	,	0.137	,	0.04	,	0.01	,	0.013	,	0.002	,	3.87
86	,	3.53	,	1.92	,	0.61	,	0.112	,	0.078	,	0.123	,	0.004	,	0.03	,	0.08	,	0.046	,	0.009	,	0.009	,	0.002	,	4.21
74	,	3.25	,	1.77	,	0.7	,	0.074	,	0.051	,	0.243	,	0.002	,	0.018	,	0.157	,	0.0355	,	0.01	,	0.012	,	0.002	,	3.86
70	,	3.66	,	2.73	,	0.254	,	0.055	,	0.011	,	0.033	,	0.002	,	0.005	,	0.009	,	0.035	,	0.006	,	0.014	,	0.056	,	4.95
74	,	3.24	,	1.89	,	0.8	,	0.115	,	0.058	,	0.282	,	0.009	,	0.024	,	0.091	,	0.046	,	0.012	,	0.014	,	0.001	,	3.91
880	,	3.15	,	1.97	,	0.74	,	0.066	,	0.056	,	0.238	,	0.005	,	0.013	,	0.107	,	0.039	,	0.008	,	0.016	,	0.002	,	3.83
772	,	3.23	,	1.86	,	0.71	,	0.105	,	0.066	,	0.237	,	0.005	,	0.022	,	0.112	,	0.044	,	0.013	,	0.015	,	0.002	,	3.88
76	,	3.23	,	1.78	,	0.76	,	0.113	,	0.06	,	0.248	,	0.005	,	0.021	,	0.12	,	0.043	,	0.013	,	0.013	,	0.002	,	3.86
76	,	3.24	,	1.8	,	0.79	,	0.103	,	0.058	,	0.239	,	0.007	,	0.018	,	0.107	,	0.038	,	0.01	,	0.014	,	0.001	,	3.87
74	,	3.17	,	1.86	,	0.76	,	0.06	,	0.07	,	0.228	,	0.004	,	0.004	,	0.042	,	0.056	,	0.013	,	0.001	,	0.001	,	3.79
78	,	3.15	,	1.76	,	0.78	,	0.079	,	0.056	,	0.209	,	0.004	,	0.018	,	0.162	,	0.034	,	0.011	,	0.012	,	0.002	,	3.76
74.4	,	3.24	,	1.74	,	0.74	,	0.104	,	0.057	,	0.265	,	0.013	,	0.021	,	0.128	,	0.034	,	0.01	,	0.012	,	0.001	,	3.85
76	,	3.25	,	1.85	,	0.81	,	0.099	,	0.059	,	0.246	,	0.011	,	0.022	,	0.092	,	0.046	,	0.012	,	0.012	,	0.001	,	3.9
76	,	3.22	,	1.8	,	0.81	,	0.113	,	0.059	,	0.301	,	0.004	,	0.022	,	0.087	,	0.048	,	0.015	,	0.013	,	0.001	,	3.86
74.46	,	3.3	,	1.93	,	0.79	,	0.107	,	0.056	,	0.293	,	0.002	,	0.02	,	0.11	,	0.039	,	0.013	,	0.01	,	0.003	,	3.96
78.6	,	3.15	,	1.93	,	0.8	,	0.11	,	0.061	,	0.23	,	0.005	,	0.02	,	0.095	,	0.048	,	0.013	,	0.012	,	0.002	,	3.83
70.8	,	3.3	,	1.93	,	0.78	,	0.105	,	0.068	,	0.265	,	0.006	,	0.025	,	0.107	,	0.43	,	0.013	,	0.014	,	0.002	,	3.98
78.4	,	3.29	,	1.78	,	0.78	,	0.106	,	0.075	,	0.223	,	0.007	,	0.028	,	0.099	,	0.037	,	0.013	,	0.011	,	0.002	,	3.92
68.8	,	3.24	,	1.83	,	0.73	,	0.108	,	0.063	,	0.247	,	0.002	,	0.026	,	0.111	,	0.042	,	0.013	,	0.008	,	0.003	,	3.88
74.8	,	3.21	,	1.97	,	0.76	,	0.105	,	0.056	,	0.278	,	0.006	,	0.018	,	0.089	,	0.049	,	0.012	,	0.009	,	0.001	,	3.9
80	,	3.21	,	1.74	,	0.66	,	0.109	,	0.067	,	0.012	,	0.01	,	0.026	,	0.152	,	0.035	,	0.01	,	0.016	,	0.001	,	3.83
78	,	3.26	,	1.76	,	0.78	,	0.096	,	0.06	,	0.271	,	0.002	,	0.014	,	0.066	,	0.048	,	0.014	,	0.009	,	0.002	,	3.87
80	,	3.24	,	1.77	,	0.72	,	0.105	,	0.056	,	0.252	,	0.012	,	0.022	,	0.102	,	0.041	,	0.012	,	0.012	,	0.002	,	3.87
78	,	3.28	,	1.91	,	0.78	,	0.113	,	0.057	,	0.254	,	0.002	,	0.021	,	0.101	,	0.051	,	0.012	,	0.011	,	0.002	,	3.96
74	,	3.28	,	1.87	,	0.77	,	0.109	,	0.057	,	0.253	,	0.011	,	0.025	,	0.113	,	0.045	,	0.015	,	0.008	,	0.002	,	3.94
84	,	3.26	,	1.87	,	0.72	,	0.11	,	0.065	,	0.262	,	0.002	,	0.025	,	0.096	,	0.045	,	0.014	,	0.008	,	0.002	,	3.92
80	,	3.19	,	1.71	,	0.82	,	0.099	,	0.064	,	0.284	,	0.003	,	0.023	,	0.147	,	0.033	,	0.009	,	0.011	,	0.004	,	3.8
82.8	,	3.22	,	1.86	,	0.81	,	0.107	,	0.06	,	0.245	,	0.002	,	0.014	,	0.081	,	0.051	,	0.016	,	0.008	,	0.002	,	3.88
78.4	,	3.24	,	1.96	,	0.83	,	0.113	,	0.06	,	0.295	,	0.002	,	0.02	,	0.09	,	0.05	,	0.013	,	0.01	,	0.002	,	3.94
84	,	3.18	,	1.99	,	0.84	,	0.103	,	0.056	,	0.337	,	0.006	,	0.019	,	0.077	,	0.045	,	0.011	,	0.014	,	0.002	,	3.87
84.4	,	3.26	,	1.79	,	0.71	,	0.103	,	0.068	,	0.241	,	0.006	,	0.021	,	0.126	,	0.036	,	0.011	,	0.011	,	0.002	,	3.89
82	,	3.2	,	1.84	,	0.8	,	0.108	,	0.059	,	0.239	,	0.002	,	0.019	,	0.097	,	0.046	,	0.012	,	0.009	,	0.003	,	3.85
80.8	,	3.3	,	1.92	,	0.76	,	0.099	,	0.051	,	0.222	,	0.002	,	0.019	,	0.086	,	0.046	,	0.011	,	0.011	,	0.004	,	3.81
80	,	3.15	,	1.76	,	0.74	,	0.103	,	0.065	,	0.231	,	0.004	,	0.019	,	0.112	,	0.036	,	0.012	,	0.009	,	0.003	,	3.77
78.8	,	3.53	,	2.01	,	0.56	,	0.083	,	0.095	,	0.083	,	0.007	,	0.016	,	0.133	,	0.047	,	0.008	,	0.013	,	0.003	,	4.23
78	,	3.2	,	1.85	,	0.78	,	0.083	,	0.065	,	0.26	,	0.002	,	0.013	,	0.111	,	0.034	,	0.011	,	0.001	,	0.001	,	3.84
82	,	3.23	,	1.7	,	0.68	,	0.111	,	0.06	,	0.22	,	0.008	,	0.037	,	0.102	,	0.033	,	0.01	,	0.009	,	0.002	,	3.83
76.8	,	3.26	,	1.9	,	0.76	,	0.116	,	0.062	,	0.237	,	0.005	,	0.022	,	0.064	,	0.045	,	0.012	,	0.006	,	0.002	,	3.93
78.4	,	3.51	,	1.95	,	0.64	,	0.115	,	0.104	,	0.109	,	0.005	,	0.023	,	0.098	,	0.054	,	0.012	,	0.009	,	0.003	,	4.19
80	,	3.54	,	2.05	,	0.64	,	0.112	,	0.085	,	0.098	,	0.004	,	0.014	,	0.061	,	0.061	,	0.013	,	0.011	,	0.001	,	4.26
72	,	3.18	,	1.86	,	0.8	,	0.111	,	0.057	,	0.267	,	0.002	,	0.019	,	0.092	,	0.044	,	0.012	,	0.007	,	0.002	,	3.83
86	,	3.45	,	1.93	,	0.69	,	0.116	,	0.071	,	0.086	,	0.003	,	0.012	,	0.098	,	0.05	,	0.009	,	0.011	,	0.002	,	4.13
82	,	3.21	,	1.9	,	0.69	,	0.116	,	0.056	,	0.236	,	0.007	,	0.022	,	0.106	,	0.035	,	0.012	,	0.01	,	0.002	,	3.89
82.4	,	3.47	,	1.97	,	0.55	,	0.183	,	0.82	,	0.088	,	0.012	,	0.064	,	0.109	,	0.043	,	0.011	,	0.014	,	0	,	4.16
78	,	3.25	,	1.9	,	0.8	,	0.109	,	0.059	,	0.258	,	0.004	,	0.018	,	0.116	,	0.04	,	0.01	,	0.011	,	0.002	,	3.92
76.8	,	3.28	,	1.9	,	0.72	,	0.117	,	0.055	,	0.213	,	0.002	,	0.017	,	0.086	,	0.049	,	0.014	,	0.006	,	0.002	,	3.95
86	,	3.17	,	1.78	,	0.79	,	0.112	,	0.057	,	0.268	,	0.005	,	0.032	,	0.096	,	0.04	,	0.012	,	0.009	,	0.002	,	3.8
86.4	,	3.24	,	1.71	,	0.75	,	0.122	,	0.06	,	0.273	,	0.006	,	0.026	,	0.118	,	0.035	,	0.011	,	0.009	,	0.002	,	3.92
76.8	,	3.22	,	1.9	,	0.76	,	0.102	,	0.053	,	0.277	,	0.009	,	0.021	,	0.097	,	0.037	,	0.011	,	0.012	,	0.002	,	3.88
86.8	,	3.28	,	1.8	,	0.87	,	0.113	,	0.076	,	0.283	,	0.002	,	0.021	,	0.057	,	0.054	,	0.018	,	0.003	,	0.002	,	3.92
81.2	,	3.27	,	1.82	,	0.73	,	0.118	,	0.067	,	0.216	,	0.004	,	0.016	,	0.062	,	0.056	,	0.013	,	0.013	,	0.001	,	3.92
78.4	,	3.29	,	1.86	,	0.72	,	0.113	,	0.055	,	0.254	,	0.007	,	0.022	,	0.102	,	0.037	,	0.013	,	0.01	,	0.001	,	3.94
82	,	3.5	,	1.91	,	0.68	,	0.102	,	0.075	,	0.121	,	0.005	,	0.022	,	0.081	,	0.051	,	0.011	,	0.006	,	0.002	,	4.17
78	,	3.31	,	1.86	,	0.7	,	0.1	,	0.065	,	0.182	,	0.01	,	0.033	,	0.161	,	0.036	,	0.009	,	0.012	,	0.003	,	3.96
76.8	,	3.54	,	1.98	,	0.58	,	0.079	,	0.1	,	0.07	,	0.007	,	0.016	,	0.113	,	0.048	,	0.009	,	0.012	,	0.003	,	4.23
78	,	8.23	,	1.76	,	0.72	,	0.066	,	0.057	,	0.244	,	0.006	,	0.015	,	0.047	,	0.032	,	0.009	,	0.001	,	0.001	,	3.84
78.8	,	3.29	,	1.84	,	0.72	,	0.071	,	0.073	,	0.281	,	0.002	,	0.018	,	0.12	,	0.036	,	0.01	,	0.011	,	0.003	,	3.93
74	,	3.5	,	1.95	,	0.67	,	0.09	,	0.108	,	0.134	,	0.004	,	0.016	,	0.157	,	0.04	,	0.007	,	0.013	,	0	,	4.18
78	,	3.47	,	1.92	,	0.59	,	0.121	,	0.073	,	0.1	,	0.002	,	0.016	,	0.046	,	0.056	,	0.012	,	0.008	,	0.003	,	4.15
84.4	,	3.3	,	1.89	,	0.73	,	0.114	,	0.058	,	0.246	,	0.008	,	0.023	,	0.094	,	0.042	,	0.013	,	0.009	,	0.002	,	3.97
